SKU,Order,Delivery Date,Quantity
15668520,7965702,2014-05-06,1
15668520,6803591,2014-06-26,1
15668520,6688265,2014-07-19,1
15668520,8052889,2014-04-19,1
15668520,6713947,2014-07-27,1
15668520,7917785,2014-06-07,1
15668520,6514108,2014-09-18,1
15668520,6506646,2014-09-16,1
15668520,6545374,2014-09-09,1
15668520,6684070,2014-08-05,1
15668520,8087997,2014-04-06,1
15668520,6568210,2014-08-30,1
15668520,6485003,2014-09-28,1
15668520,7989013,2014-05-14,1
15668520,6723800,2014-07-11,1
15668520,7871613,2014-06-11,1
15668520,6622755,2014-08-06,1
15668520,7940405,2014-05-21,1
15668520,7973961,2014-05-09,1
15668520,7910786,2014-06-03,1
15668520,8054888,2014-04-20,1
15668520,8048958,2014-04-18,1
15668520,6572535,2014-08-31,1
15668520,8027743,2014-05-04,1
15668520,8000346,2014-04-25,1
15668520,6566277,2014-08-29,1
15668520,6520892,2014-09-03,1
15668520,6641345,2014-08-11,1
15668520,7918356,2014-06-05,1
15668520,8027118,2014-05-04,1
15668520,8093161,2014-04-08,1
15668520,6518197,2014-09-19,1
15668520,7946687,2014-05-23,1
15668520,6584807,2014-09-03,1
15668520,8052887,2014-04-19,1
15668520,6709404,2014-07-26,1
15668520,7956280,2014-05-26,1
15668520,7912992,2014-06-03,1
15668520,8076326,2014-04-03,1
15668520,7873457,2014-06-11,1
15668520,6522796,2014-09-03,1
15668520,6505004,2014-09-16,1
15668520,7916597,2014-06-04,1
15668520,7902665,2014-06-01,1
15668520,7939222,2014-05-21,1
15668520,6803191,2014-06-26,1
15668520,8092141,2014-04-07,1
15668520,6501504,2014-09-15,1
15668520,6739082,2014-07-15,1
15668520,6761566,2014-07-03,1
15668520,8086636,2014-04-06,1
15668520,7927157,2014-06-08,1
15668520,6495132,2014-09-13,1
15668520,8045172,2014-04-15,1
15668520,6542487,2014-09-08,1
15668520,6426064,2014-10-01,1
15668520,7987244,2014-05-14,1
15668520,6506229,2014-09-15,1
15668520,6709772,2014-07-26,1
15668520,7930790,2014-05-17,1
15668520,7957961,2014-05-27,1
15668520,6742636,2014-07-16,1
15668520,7865467,2014-06-08,1
15668520,8031467,2014-04-09,1
15668520,6677145,2014-08-03,1
15668520,6590084,2014-08-16,1
15668520,6512094,2014-09-17,1
15668520,6528145,2014-09-05,1
15668520,7917149,2014-06-05,1
15668520,6522268,2014-09-03,1
15668520,6690128,2014-07-20,1
15668520,6692792,2014-07-20,1
15668520,6607532,2014-08-21,1
15668520,7996734,2014-04-23,1
15668520,6590686,2014-08-16,1
15668520,6466583,2014-09-23,1
15668520,6488288,2014-09-11,1
15668520,6489222,2014-09-12,1
15668520,6494986,2014-09-13,1
15668520,7907922,2014-06-01,1
15668520,7982067,2014-05-12,1
15668520,6561149,2014-08-27,1
15668520,6786976,2014-06-20,1
15668520,8046940,2014-04-16,1
15668520,6664043,2014-08-01,1
15668520,7867697,2014-06-10,1
15668520,6638953,2014-08-14,1
15668520,6459306,2014-09-21,1
15668520,6651229,2014-08-16,1
15668520,6436904,2014-10-05,1
15668520,6485527,2014-09-28,1
15668520,8083515,2014-04-04,1
15668520,6763544,2014-07-04,1
15668520,6691233,2014-07-20,1
15668520,6446440,2014-10-06,1
15668520,6487689,2014-09-30,1
15668520,6679433,2014-08-04,1
15668520,6702280,2014-07-24,1
15668520,6526881,2014-09-04,1
15668520,7884904,2014-06-15,1
15668520,6477905,2014-09-26,1
15668520,7890321,2014-06-17,1
15668520,8021746,2014-05-03,1
15668520,7865580,2014-06-08,1
15668520,8008099,2014-04-28,1
15668520,6590564,2014-08-16,1
15668520,6521322,2014-09-03,1
15668520,7972286,2014-05-09,1
15668520,6717177,2014-07-28,1
15668520,6697709,2014-07-22,1
15668520,6687438,2014-07-19,1
15668520,6572944,2014-08-31,1
15668520,6622865,2014-08-08,1
15668520,6602015,2014-08-20,1
15668520,6571145,2014-08-31,1
15668520,6711768,2014-07-27,1
15668520,7931143,2014-05-18,1
15668520,7937144,2014-05-20,1
15668520,6483485,2014-09-28,1
15668520,8057209,2014-04-21,1
15668520,8060573,2014-04-22,1
15668520,7906840,2014-06-01,1
15668520,6425793,2014-09-30,1
15668520,7916125,2014-06-04,1
15668520,6681659,2014-08-04,1
15668520,6432916,2014-10-02,1
15668520,6694581,2014-07-21,1
15668520,7978818,2014-05-11,1
15668520,6771714,2014-07-06,1
15668520,7946128,2014-05-23,1
15668520,6689001,2014-07-20,1
15668520,7871840,2014-06-10,1
15668520,8076388,2014-04-02,1
15668520,6479450,2014-09-27,1
15668520,6627730,2014-08-09,1
15668520,7978746,2014-05-12,1
15668520,6602270,2014-08-20,1
15668520,6498799,2014-09-15,1
15668520,6491007,2014-09-12,1
15668520,8086262,2014-04-05,1
15668520,6689142,2014-07-20,1
15668520,6657744,2014-07-29,1
15668520,7868364,2014-06-10,1
15668520,6486710,2014-09-29,1
15668520,6744298,2014-07-18,1
15668520,6767951,2014-07-04,1
15668520,8090853,2014-04-07,1
15668520,6483687,2014-09-28,1
15668520,6525482,2014-09-04,1
15668520,6537512,2014-09-08,1
15668520,6639542,2014-08-12,1
15668520,6425467,2014-10-02,1
15668520,7951795,2014-05-25,1
15668520,6476142,2014-09-26,1
15668520,7988133,2014-05-14,1
15668520,6791659,2014-06-22,1
15668520,6699043,2014-07-22,1
15668520,7962452,2014-05-29,1
15668520,6682116,2014-08-04,1
15668520,8044673,2014-04-15,1
15668520,6706457,2014-07-25,1
15668520,6547046,2014-09-09,1
15668520,6780839,2014-07-08,1
15668520,7965054,2014-05-06,1
15668520,7968894,2014-05-07,1
15668520,6617212,2014-08-24,1
15668520,6805665,2014-06-27,1
15668520,8017374,2014-05-01,1
15668520,7916797,2014-06-05,1
15668520,6707928,2014-07-25,1
15668520,6427018,2014-09-30,1
15668520,7965090,2014-05-06,1
15668520,6599846,2014-08-19,1
15668520,7926626,2014-06-09,1
15668520,6763523,2014-07-03,1
15668520,6551941,2014-09-11,1
15668520,6542296,2014-09-08,1
15668520,6475465,2014-09-25,1
15668520,6798314,2014-06-24,1
15668520,6424306,2014-09-29,1
15668520,6653199,2014-07-29,1
15668520,6546711,2014-09-09,1
15668520,6788984,2014-06-21,1
15668520,6689321,2014-07-19,1
15668520,7967937,2014-05-07,1
15668520,6682182,2014-08-04,1
15668520,6473027,2014-09-25,1
15668520,8054493,2014-04-20,1
15668520,8029435,2014-04-09,1
15668520,8055905,2014-04-20,1
15668520,7915741,2014-06-04,1
15668520,6765862,2014-07-04,1
15668520,6644742,2014-08-13,1
15668520,6494106,2014-09-13,1
15668520,6632157,2014-08-09,1
15668520,7905378,2014-06-01,1
15668520,6525810,2014-09-04,1
15668520,6432613,2014-10-02,1
15668520,7959630,2014-05-28,1
15668520,6659316,2014-07-30,1
15668520,7871875,2014-06-10,1
15668520,6692034,2014-07-21,1
15668520,6593342,2014-08-17,1
15668520,6617974,2014-08-24,1
15668520,6526536,2014-09-05,1
15668520,6512448,2014-09-17,1
15668520,6718035,2014-07-08,1
15668520,7932800,2014-05-18,1
15668520,7984247,2014-05-13,1
15668520,8082256,2014-04-04,1
15668520,6617514,2014-08-24,1
15668520,6496600,2014-09-14,1
15668520,6731375,2014-07-12,1
15668520,8090917,2014-04-07,1
15668520,6687451,2014-07-19,1
15668520,6770282,2014-07-05,1
15668520,6653903,2014-07-28,1
15668520,6461859,2014-09-22,1
15668520,6731962,2014-07-13,1
15668520,8092384,2014-04-07,1
15668520,6629536,2014-08-08,1
15668520,6647539,2014-08-13,1
15668520,6725267,2014-07-11,1
15668520,8010790,2014-04-29,1
15668520,6677966,2014-08-04,1
15668520,6788900,2014-06-22,1
15668520,6625311,2014-08-07,1
15668520,6537745,2014-09-08,1
15668520,6495870,2014-09-13,1
15668520,6583894,2014-09-02,1
15668520,8058763,2014-04-21,1
15668520,7964950,2014-05-06,1
15668520,6537832,2014-09-07,1
15668520,8054104,2014-04-19,1
15668520,6536970,2014-09-07,1
15668520,6543570,2014-09-09,1
15668520,6558201,2014-08-26,1
15668520,6587162,2014-08-15,1
15668520,6622360,2014-08-06,1
15668520,6426727,2014-09-30,1
15668520,6427881,2014-10-01,1
15668520,8034831,2014-04-11,1
15668520,6791522,2014-06-22,1
15668520,6488678,2014-09-11,1
15668520,6424404,2014-09-29,1
15668520,7894429,2014-06-18,1
15668520,6607010,2014-08-21,1
15668520,6647589,2014-08-14,1
15668520,6744083,2014-07-17,1
15668520,8027523,2014-05-05,1
15668520,6641210,2014-08-11,1
15668520,7980218,2014-05-12,1
15668520,8025228,2014-05-04,1
15668520,7891172,2014-06-17,1
15668520,6583800,2014-09-03,1
15668520,7872717,2014-06-11,1
15668520,6472373,2014-09-24,1
15668520,8077322,2014-04-02,1
15668520,6535976,2014-09-07,1
15668520,6524882,2014-09-04,1
15668520,8077676,2014-04-02,1
15668520,6642939,2014-08-12,1
15668520,6813385,2014-06-29,1
15668520,8085811,2014-04-06,1
15668520,6435721,2014-10-03,1
15668520,6751633,2014-06-30,1
15668520,8088275,2014-04-06,1
15668520,8029280,2014-04-08,1
15668520,6711851,2014-07-27,1
15668520,7962538,2014-05-29,1
15668520,7923107,2014-06-07,1
15668520,6511495,2014-09-17,1
15668520,6743428,2014-07-16,1
15668520,6739506,2014-07-15,1
15668520,7982053,2014-05-12,1
15668520,6575767,2014-08-31,1
15668520,6574631,2014-08-31,1
15668520,6636400,2014-08-10,1
15668520,8046990,2014-04-16,1
15668520,6520508,2014-09-20,1
15668520,6513378,2014-09-18,1
15668520,6502701,2014-09-15,1
15668520,7937133,2014-05-20,1
15668520,8087829,2014-04-06,1
15668520,6573486,2014-08-31,1
15668520,7930509,2014-05-17,1
15668520,7929874,2014-05-18,1
15668520,6524370,2014-09-05,1
15668520,6457935,2014-09-20,1
15668520,6470699,2014-09-24,1
15668520,7887716,2014-06-15,1
15668520,6617033,2014-08-24,1
15668520,6501468,2014-09-15,1
15668520,6677643,2014-08-04,1
15668520,6601014,2014-08-19,1
15668520,6533505,2014-09-06,1
15668520,6435477,2014-10-03,1
15668520,6725580,2014-07-11,1
15668520,8039170,2014-04-12,1
15668520,8041248,2014-04-13,1
15668520,6593016,2014-08-17,1
15668520,6539425,2014-09-08,1
15668520,7951397,2014-05-25,1
15668520,6437475,2014-10-03,1
15668520,7998922,2014-04-25,1
15668520,6430067,2014-10-01,1
15668520,7908757,2014-06-02,1
15668520,6585581,2014-09-03,1
15668520,6811374,2014-06-28,1
15668520,6647209,2014-08-13,1
15668520,6433668,2014-10-02,1
15668520,6611662,2014-08-23,1
15668520,7996396,2014-04-22,1
15668520,6677874,2014-08-04,1
15668520,6726369,2014-07-11,1
15668520,6543707,2014-09-09,1
15668520,8019576,2014-05-02,1
15668520,6729508,2014-07-12,1
15668520,6555317,2014-08-26,1
15668520,7975857,2014-05-10,1
15668520,7960159,2014-05-28,1
15668520,7927508,2014-06-07,1
15668520,6541066,2014-09-08,1
15668520,6431931,2014-10-02,1
15668520,6635225,2014-08-10,1
15668520,6461734,2014-09-22,1
15668520,8092447,2014-04-07,1
15668520,8022278,2014-05-03,1
15668520,6780959,2014-07-08,1
15668520,6809643,2014-06-28,1
15668520,6467975,2014-09-23,1
15668520,8017970,2014-05-02,1
15668520,6634010,2014-08-11,1
15668520,6793110,2014-06-22,1
15668520,7993180,2014-05-16,1
15668520,7873227,2014-06-11,1
15668520,7958468,2014-05-28,1
15668520,6531503,2014-09-06,1
15668520,7988670,2014-05-15,1
15668520,6466108,2014-09-23,1
15668520,6488409,2014-09-11,1
15668520,8074318,2014-04-02,1
15668520,8003459,2014-04-26,1
15668520,6598481,2014-08-21,1
15668520,6428990,2014-10-01,1
15668520,6538349,2014-09-07,1
15668520,7901087,2014-05-30,1
15668520,6659768,2014-07-30,1
15668520,8018041,2014-05-02,1
15668520,6553664,2014-08-25,1
15668520,6582899,2014-09-02,1
15668520,6811899,2014-06-28,1
15668520,6757889,2014-07-02,1
15668520,6596260,2014-08-18,1
15668520,8047520,2014-04-16,1
15668520,7966780,2014-05-06,1
15668520,6601956,2014-08-21,1
15668520,6525515,2014-09-04,1
15668520,6777257,2014-07-07,1
15668520,8079564,2014-04-03,1
15668520,6511673,2014-09-17,1
15668520,6490549,2014-09-12,1
15668520,6499960,2014-09-14,1
15668520,7869438,2014-06-09,1
15668520,8082677,2014-04-05,1
15668520,7910141,2014-06-02,1
15668520,6710436,2014-07-27,1
15668520,7974954,2014-05-10,1
15668520,6498538,2014-09-14,1
15668520,6767475,2014-07-04,1
15668520,6534185,2014-09-07,1
15668520,6635198,2014-08-10,1
15668520,8011050,2014-04-29,1
15668520,6715253,2014-07-27,1
15668520,6425397,2014-09-30,1
15668520,6528281,2014-09-05,1
15668520,6514766,2014-09-18,1
15668520,6696768,2014-07-21,1
15668520,6744348,2014-07-16,1
15668520,6805090,2014-06-26,1
15668520,7955284,2014-05-26,1
15668520,6771822,2014-07-06,1
15668520,7942310,2014-05-22,1
15668520,7920855,2014-06-05,1
15668520,6455547,2014-09-21,1
15668520,6772956,2014-07-06,1
15668520,6616887,2014-08-24,1
15668520,8077324,2014-04-02,1
15668520,8002880,2014-04-26,1
15668520,6796577,2014-06-23,1
15668520,6567993,2014-08-29,1
15668520,6495866,2014-09-13,1
15668520,6724698,2014-07-11,1
15668520,6542640,2014-09-08,1
15668520,6743306,2014-07-16,1
15668520,6809409,2014-06-28,1
15668520,7885451,2014-06-15,1
15668520,6633275,2014-08-10,1
15668520,6486003,2014-09-28,1
15668520,6457327,2014-09-20,1
15668520,7870592,2014-06-10,1
15668520,6792504,2014-06-22,1
15668520,6634807,2014-08-10,1
15668520,7980834,2014-05-11,1
15668520,8010695,2014-04-29,1
15668520,8055988,2014-04-20,1
15668520,6597630,2014-08-18,1
15668520,6525056,2014-09-05,1
15668520,8083725,2014-04-05,1
15668520,6584788,2014-09-03,1
15668520,6457579,2014-09-21,1
15668520,6772341,2014-07-06,1
15668520,7959234,2014-05-28,1
15668520,6788241,2014-06-21,1
15668520,6579648,2014-09-02,1
15668520,8056934,2014-04-21,1
15668520,6586915,2014-08-15,1
15668520,6490357,2014-09-12,1
15668520,6625188,2014-08-08,1
15668520,8079087,2014-04-02,1
15668520,7932124,2014-05-18,1
15668520,6609796,2014-08-22,1
15668520,6519657,2014-09-20,1
15668520,8037829,2014-04-12,1
15668520,6567176,2014-08-29,1
15668520,6441103,2014-10-05,1
15668520,6785068,2014-06-20,1
15668520,6631783,2014-08-09,1
15668520,6649245,2014-08-14,1
15668520,6587211,2014-08-15,1
15668520,8058132,2014-04-21,1
15668520,6724326,2014-07-10,1
15668520,7889502,2014-06-16,1
15668520,6713201,2014-07-26,1
15668520,6775392,2014-07-06,1
15668520,6435954,2014-10-03,1
15668520,8029321,2014-04-09,1
15668520,6734566,2014-07-13,1
15668520,7985256,2014-05-13,1
15668520,6645204,2014-08-13,1
15668520,6752140,2014-06-30,1
15668520,7897870,2014-05-29,1
15668520,6795777,2014-06-23,1
15668520,6754676,2014-07-01,1
15668520,6479685,2014-09-27,1
15668520,7880180,2014-06-13,1
15668520,7989418,2014-05-15,1
15668520,6589153,2014-08-16,1
15668520,7926069,2014-06-07,1
15668520,6484242,2014-09-28,1
15668520,8000113,2014-04-24,1
15668520,6460111,2014-09-21,1
15668520,6432823,2014-10-02,1
15668520,6735208,2014-07-14,1
15668520,7874044,2014-06-11,1
15668520,6494980,2014-09-13,1
15668520,6593070,2014-08-17,1
15668520,6769169,2014-07-05,1
15668520,6576516,2014-09-01,1
15668520,6612620,2014-08-24,1
15668520,6724456,2014-07-10,1
15668520,6749924,2014-07-18,1
15668520,6498203,2014-09-14,1
15668520,7925014,2014-06-07,1
15668520,6528123,2014-09-05,1
15668520,6465698,2014-09-23,1
15668520,8055452,2014-04-20,1
15668520,6720534,2014-07-10,1
15668520,6599154,2014-08-20,1
15668520,6461194,2014-09-21,1
15668520,6505144,2014-09-15,1
15668520,7945979,2014-05-23,1
15668520,6707634,2014-07-25,1
15668520,6808280,2014-06-27,1
15668520,7949196,2014-05-24,1
15668520,8037708,2014-04-12,1
15668520,6692801,2014-07-20,1
15668520,6685978,2014-07-19,1
15668520,6798839,2014-06-24,1
15668520,6709567,2014-07-27,1
15668520,6706401,2014-07-25,1
15668520,7893188,2014-06-18,1
15668520,8056203,2014-04-21,1
15668520,7890150,2014-06-16,1
15668520,6600798,2014-08-20,1
15668520,7945794,2014-05-23,1
15668520,6492730,2014-09-13,1
15668520,6430303,2014-10-01,1
15668520,6702856,2014-07-23,1
15668520,6473498,2014-09-25,1
15668520,6698493,2014-07-22,1
15668520,7997846,2014-04-24,1
15668520,7934842,2014-05-18,1
15668520,6624466,2014-08-07,1
15668520,8001450,2014-04-25,1
15668520,7891834,2014-06-17,1
15668520,6759456,2014-07-03,1
15668520,6722373,2014-07-10,1
15668520,7897004,2014-06-19,1
15668520,6602851,2014-08-20,1
15668520,7864682,2014-06-09,1
15668520,6516676,2014-09-19,1
15668520,7989665,2014-05-15,1
15668520,6707712,2014-07-25,1
15668520,6716248,2014-07-27,1
15668520,7891819,2014-06-17,1
15668520,7963272,2014-05-05,1
15668520,8055582,2014-04-20,1
15668520,8024140,2014-05-04,1
15668520,6706195,2014-07-25,1
15668520,7901901,2014-05-30,1
15668520,6744456,2014-07-16,1
15668520,8035854,2014-04-11,1
15668520,6533417,2014-09-06,1
15668520,7883868,2014-06-14,1
15668520,8030039,2014-04-08,1
15668520,8052153,2014-04-19,1
15668520,7866213,2014-06-08,1
15668520,6558869,2014-08-27,1
15668520,6669435,2014-08-02,1
15668520,6498788,2014-09-14,1
15668520,6547989,2014-09-10,1
15668520,6595220,2014-08-19,1
15668520,6530102,2014-09-06,1
15668520,7904284,2014-05-31,1
15668520,6716532,2014-07-28,1
15668520,6686178,2014-07-19,1
15668520,6458517,2014-09-21,1
15668520,6443093,2014-10-05,1
15668520,6801288,2014-06-25,1
15668520,6534772,2014-09-06,1
15668520,6436212,2014-10-05,1
15668520,6691496,2014-07-20,1
15668520,6609025,2014-08-22,1
15668520,6462220,2014-09-22,1
15668520,6550988,2014-09-11,1
15668520,6552216,2014-09-11,1
15668520,6782777,2014-07-08,1
15668520,6473912,2014-09-26,1
15668520,7884661,2014-06-15,1
15668520,6780230,2014-07-08,1
15668520,6516583,2014-09-19,1
15668520,7933825,2014-05-18,1
15668520,7894486,2014-06-18,1
15668520,6747321,2014-07-18,1
15668520,6615035,2014-08-24,1
15668520,7934227,2014-05-19,1
15668520,6460310,2014-09-22,1
15668520,6559970,2014-08-28,1
15668520,7969558,2014-05-07,1
15668520,6639112,2014-08-12,1
15668520,6663142,2014-07-31,1
15668520,6603221,2014-08-20,1
15668520,6630992,2014-08-08,1
15668520,6472067,2014-09-25,1
15668520,6466656,2014-09-23,1
15668520,7937855,2014-05-20,1
15668520,7978880,2014-05-11,1
15668520,7901172,2014-05-30,1
15668520,6539440,2014-09-08,1
15668520,6579804,2014-09-02,1
15668520,8093577,2014-04-08,1
15668520,6635126,2014-08-10,1
15668520,6703163,2014-07-24,1
15668520,6764737,2014-07-04,1
15668520,6768100,2014-07-04,1
15668520,6467404,2014-09-23,1
15668520,6811583,2014-06-28,1
15668520,6648454,2014-08-13,1
15668520,6774259,2014-07-06,1
15668520,6740083,2014-07-15,1
15668520,6811555,2014-06-28,1
15668520,6593287,2014-08-18,1
15668520,6533145,2014-09-06,1
15668520,6617663,2014-08-24,1
15668520,6613133,2014-08-24,1
15668520,6438689,2014-10-04,1
15668520,6483590,2014-09-28,1
15668520,6759866,2014-07-03,1
15668520,6499668,2014-09-14,1
15668520,6586844,2014-08-15,1
15668520,6507337,2014-09-16,1
15668520,6525068,2014-09-05,1
15668520,7955003,2014-05-26,1
15668520,8046149,2014-04-15,1
15668520,6496582,2014-09-14,1
15668520,8058414,2014-04-21,1
15668520,8054056,2014-04-19,1
15668520,6522606,2014-09-04,1
15668521,6519974,2014-09-20,1
15668521,6538922,2014-09-07,1
15668521,6501654,2014-09-15,1
15668521,8019997,2014-05-03,1
15668521,6487963,2014-09-29,1
15668521,8086567,2014-04-06,1
15668521,6643325,2014-08-13,1
15668521,8045546,2014-04-15,1
15668521,6508131,2014-09-16,1
15668521,6521424,2014-09-03,1
15668521,6698375,2014-07-22,1
15668521,6801676,2014-06-25,1
15668521,6499776,2014-09-14,1
15668521,7974114,2014-05-10,1
15668521,6672669,2014-08-02,1
15668521,7886823,2014-06-15,1
15668521,7927574,2014-06-08,1
15668521,6766107,2014-07-04,1
15668521,6762621,2014-07-03,1
15668521,6712311,2014-07-27,1
15668521,6705902,2014-07-24,1
15668521,7938151,2014-05-20,1
15668521,6766912,2014-07-04,1
15668521,7929716,2014-06-08,1
15668521,6441474,2014-10-05,1
15668521,8077341,2014-04-02,1
15668521,6591944,2014-08-17,1
15668521,6448835,2014-10-06,1
15668521,6551413,2014-09-10,1
15668521,6683062,2014-08-05,1
15668521,7980494,2014-05-11,1
15668521,6709663,2014-07-26,1
15668521,6673690,2014-08-03,1
15668521,8042603,2014-04-14,1
15668521,6523245,2014-09-04,1
15668521,6796473,2014-06-23,1
15668521,6423764,2014-09-29,1
15668521,6459629,2014-09-21,1
15668521,6435189,2014-10-03,1
15668521,6738695,2014-07-14,1
15668521,8091623,2014-04-07,1
15668521,8026936,2014-05-04,1
15668521,7990429,2014-05-15,1
15668521,6491368,2014-09-13,1
15668521,7932246,2014-05-18,1
15668521,6507916,2014-09-17,1
15668521,7875065,2014-06-12,1
15668521,7934719,2014-05-18,1
15668521,6721393,2014-07-10,1
15668521,8075710,2014-04-02,1
15668521,8041882,2014-04-14,1
15668521,6456441,2014-09-21,1
15668521,8028238,2014-04-08,1
15668521,6485840,2014-09-28,1
15668521,7988274,2014-05-14,1
15668521,6757808,2014-07-02,1
15668521,7967570,2014-05-06,1
15668521,6447054,2014-10-06,1
15668521,6806905,2014-06-27,1
15668521,7997704,2014-04-24,1
15668521,7934701,2014-05-18,1
15668521,7891572,2014-06-17,1
15668521,7867791,2014-06-09,1
15668521,7917897,2014-06-04,1
15668521,6730368,2014-07-12,1
15668521,7947302,2014-05-24,1
15668521,7886264,2014-06-15,1
15668521,6734343,2014-07-13,1
15668521,7875572,2014-06-11,1
15668521,6593130,2014-08-18,1
15668521,7948219,2014-05-24,1
15668521,6686139,2014-07-19,1
15668521,6789170,2014-06-21,1
15668521,6658057,2014-07-29,1
15668521,8053781,2014-04-19,1
15668521,8054692,2014-04-20,1
15668521,7988789,2014-05-14,1
15668521,6674774,2014-08-03,1
15668521,6692310,2014-07-20,1
15668521,6536276,2014-09-07,1
15668521,6801034,2014-06-24,1
15668521,8040732,2014-04-13,1
15668521,6768409,2014-07-04,1
15668521,6646243,2014-08-14,1
15668521,6776324,2014-07-07,1
15668521,6796727,2014-06-23,1
15668521,6711838,2014-07-26,1
15668521,6697105,2014-07-22,1
15668521,7924245,2014-06-06,1
15668521,6677502,2014-08-03,1
15668521,6656888,2014-07-29,1
